1.3099999 -0.63160288 0.19367535 0.33145306 0.66027343 -0.57702523 0.99009842 0.46073386 0.012444655 -0.63160288 0.19367535 0.33145306 0.66027343 0 0 0 
1.3200001 -0.63331932 0.19635884 0.33148685 0.6589542 -0.57695633 0.99008536 0.46067023 0.012419791 -0.63331932 0.19635884 0.33148685 0.6589542 0 0 0 
1.33 -0.63500059 0.19905877 0.33152387 0.6576376 -0.57688743 0.99007231 0.46060655 0.012394976 -0.63500059 0.19905877 0.33152387 0.6576376 0 0 0 
1.34 -0.63664734 0.20177463 0.33156419 0.65632361 -0.57681853 0.9900592 0.46054283 0.012370211 -0.63664734 0.20177463 0.33156419 0.65632361 0 0 0 
1.35 -0.63826007 0.20450589 0.33160779 0.65501231 -0.57674962 0.99004608 0.46047902 0.012345495 -0.63826007 0.20450589 0.33160779 0.65501231 0 0 0 
1.36 -0.63983953 0.20725207 0.33165473 0.65370357 -0.57668072 0.99003297 0.46041518 0.012320829 -0.63983953 0.20725207 0.33165473 0.65370357 0 0 0 
1.37 -0.64138621 0.21001263 0.33170494 0.65239751 -0.57661176 0.99001974 0.46035126 0.012296212 -0.64138621 0.21001263 0.33170494 0.65239751 0 0 0 
1.38 -0.64290071 0.21278708 0.3317585 0.65109402 -0.57654285 0.99000657 0.46028733 0.012271644 -0.64290071 0.21278708 0.3317585 0.65109402 0 0 0 
1.39 -0.64438367 0.21557491 0.33181539 0.64979309 -0.57647389 0.98999333 0.46022332 0.012247125 -0.64438367 0.21557491 0.33181539 0.64979309 0 0 0 
1.4 -0.64583558 0.21837559 0.33187559 0.64849484 -0.57640499 0.98998004 0.46015924 0.012222655 -0.64583558 0.21837559 0.33187559 0.64849484 0 0 0 
1.41 -0.64725709 0.22118863 0.33193916 0.64719915 -0.57633603 0.98996681 0.46009514 0.012198234 -0.64725709 0.22118863 0.33193916 0.64719915 0 0 0 
1.42 -0.64864874 0.22401355 0.33200607 0.64590603 -0.57626706 0.98995346 0.46003097 0.012173862 -0.64864874 0.22401355 0.33200607 0.64590603 0 0 0 
1.4299999 -0.65001106 0.22684982 0.33207628 0.64461547 -0.5761981 0.98994011 0.45996675 0.012149539 -0.65001106 0.22684982 0.33207628 0.64461547 0 0 0 
1.4400001 -0.6513446 0.22969696 0.33214986 0.64332753 -0.57612914 0.98992676 0.4599025 0.012125264 -0.6513446 0.22969696 0.33214986 0.64332753 0 0 0 
1.45 -0.65264988 0.23255448 0.33222678 0.64204216 -0.57606018 0.98991334 0.45983818 0.012101037 -0.65264988 0.23255448 0.33222678 0.64204216 0 0 0 
1.46 -0.65392745 0.2354219 0.33230704 0.64075941 -0.57599121 0.98989993 0.45977381 0.01207686 -0.65392745 0.2354219 0.33230704 0.64075941 0 0 0 
1.47 -0.65517777 0.23829871 0.33239061 0.63947916 -0.57592219 0.98988646 0.45970938 0.012052731 -0.65517777 0.23829871 0.33239061 0.63947916 0 0 0 
1.48 -0.65640146 0.24118446 0.33247751 0.63820148 -0.57585323 0.98987299 0.45964488 0.012028649 -0.65640146 0.24118446 0.33247751 0.63820148 0 0 0 
1.49 -0.65759891 0.24407865 0.33256769 0.63692635 -0.57578421 0.98985952 0.45958036 0.012004616 -0.65759891 0.24407865 0.33256769 0.63692635 0 0 0 
1.5 -0.65877068 0.24698085 0.33266118 0.63565373 -0.57571518 0.98984599 0.45951578 0.01198063 -0.65877068 0.24698085 0.33266118 0.63565373 0 0 0 
1.51 -0.65991729 0.24989057 0.33275798 0.63438374 -0.57564616 0.9898324 0.45945114 0.011956693 -0.65991729 0.24989057 0.33275798 0.63438374 0 0 0 
1.52 -0.66103911 0.25280735 0.33285803 0.63311625 -0.57557714 0.98981881 0.45938644 0.011932803 -0.66103911 0.25280735 0.33285803 0.63311625 0 0 0 
1.53 -0.66213673 0.25573072 0.33296132 0.63185126 -0.57550812 0.98980522 0.45932171 0.011908961 -0.66213673 0.25573072 0.33296132 0.63185126 0 0 0 
1.54 -0.66321057 0.25866029 0.33306786 0.63058883 -0.5754391 0.98979157 0.45925692 0.011885168 -0.66321057 0.25866029 0.33306786 0.63058883 0 0 0 
1.55 -0.66426104 0.26159558 0.33317763 0.62932891 -0.57537007 0.98977792 0.45919207 0.011861421 -0.66426104 0.26159558 0.33317763 0.62932891 0 0 0 
1.5599999 -0.66528869 0.26453614 0.33329058 0.62807149 -0.57530099 0.98976421 0.45912716 0.011837722 -0.66528869 0.26453614 0.33329058 0.62807149 0 0 0 
1.5700001 -0.66629386 0.26748157 0.33340672 0.62681663 -0.57523197 0.9897505 0.45906222 0.01181407 -0.66629386 0.26748157 0.33340672 0.62681663 0 0 0 
1.58 -0.66727704 0.27043143 0.33352602 0.62556422 -0.57516289 0.98973674 0.45899722 0.011790466 -0.66727704 0.27043143 0.33352602 0.62556422 0 0 0 
1.59 -0.66823864 0.27338532 0.33364847 0.62431437 -0.57509387 0.98972297 0.45893216 0.011766909 -0.66823864 0.27338532 0.33364847 0.62431437 0 0 0 
1.6 -0.66917908 0.27634281 0.33377403 0.62306696 -0.57502478 0.98970914 0.45886707 0.011743398 -0.66917908 0.27634281 0.33377403 0.62306696 0 0 0 
